5/20/15,,3:50:58 PM,E040220,,,,Updated Details,,,,,,,,,,,,,,,
5/19/15,,5:42:20 AM,E041890,,,,Login details needed,,,,,,,,,,,,,,,
5/21/15,,11:29:02 AM,E040220,,,,Additional Details,,,,,,,,,,,,,,,
5/21/15,,11:02:35 AM,E041890,,,,Unable to reproduce - see screenshot,,,,,,,,,,,,,,,
5/20/15,,3:38:54 PM,E040220,,,,Details,,,,,,,,,,,,,,,
5/29/15,,10:50:20 AM,E041890,,,,Setting status to Pending - waiting for update from developer,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2930776,CIS-2014-04761 RBS Manual VFF Generation,,,,,SUBMITTED,,3,5/18/15,3:30:45 PM,,E041588,,,CISNA,5/19/15,9:33:12 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/19/15,,2:25:17 AM,E055410,,,,Clarification Needed,,,,,,,,,,,,,,,
5/19/15,,8:53:30 AM,E041588,,,,5/18/2015,,,,,,,,,,,,,,,
5/19/15,,9:32:35 PM,E046572,,,,Request Done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2930994,New Rewards Qualifications SCOTIABANK INVERLAT S.A.,,,,,SUBMITTED,,3,5/18/15,5:51:45 PM,,E054277,,,MRSOWN,5/19/15,9:06:11 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
3785 - SCOTIABANK INVERLAT S.A.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
MRS Websites,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
Situational Analysis,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/19/15,,9:02:40 AM,E041890,,,,Clarification required,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2932268,Execute Citizens Backscoring,,,,,SUBMITTED,,3,5/19/15,11:10:12 AM,,E028265,,,CHDRSL,5/21/15,6:10:07 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/22/15,,3:19:06 AM,E055410,,,,Backscoring Done,,,,,,,,,,,,,,,
5/21/15,,6:03:08 AM,E055410,,,,Clarification Needed,,,,,,,,,,,,,,,
5/19/15,,7:57:01 PM,E033372,,,,Directions for MRS_Batch support.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2932838,Member Impl -- USAA Transaction Point Rounding Issue,,,,,SUBMITTED,,3,5/19/15,3:36:29 PM,,E041588,,,MRSOWN,5/20/15,2:50:37 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
1630 - USAA FEDERAL SAVINGS BANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Situational Analysis,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/20/15,,2:49:36 AM,E041890,,,,Working as designed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2933100,Please re-direct this Prod URL,,,,,SUBMITTED,,3,5/19/15,6:12:01 PM,,E028265,,,CHDRSL,5/29/15,10:32:48 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/29/15,,10:32:14 AM,E050840,,,,Change has been completed,,,,,,,,,,,,,,,
5/28/15,,9:16:33 PM,E050840,,,,Update for file,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2933334,CIB - Manual file processing - Run5,,,,,SUBMITTED,,3,5/20/15,1:37:09 AM,,E049704,,,CISMEA,5/20/15,3:02:01 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/20/15,,3:00:08 AM,E040832,,,,completed-CIB - Manual file processing - Run5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2934346,SSFCU MTF Processing (ICA 3875),,,,,SUBMITTED,,3,5/20/15,11:11:40 AM,,E040220,,,MRSOWN,5/27/15,4:40:19 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
3875 - SECURITY SERVICE FEDERAL CREDIT UNION,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/26/15,,10:59:21 AM,E040220,,,,File Name,,,,,,,,,,,,,,,
5/22/15,,1:51:52 PM,E040220,,,,Question,,,,,,,,,,,,,,,
5/27/15,,4:34:08 PM,E038105,,,,,,,,,,,,,,,,,,,
5/21/15,,2:37:11 AM,E055410,,,,Automation Extended,,,,,,,,,,,,,,,
5/24/15,,12:19:54 AM,E046571,,,,Details needed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2934474,CIS-2014-04761 RBS VFF Generation (5/20/2015),,,,,SUBMITTED,,3,5/20/15,12:46:49 PM,,E041588,,,CISNA,5/20/15,2:37:53 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/20/15,,2:37:39 PM,E038105,,,,File generated and attached.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2934986,CIS-2014-04761 RBS VFF research,,,,,SUBMITTED,,3,5/20/15,4:44:04 PM,,E041588,,,CISNA,5/23/15,2:03:10 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/23/15,,2:02:00 PM,E038105,,,,Details provided,,,,,,,,,,,,,,,
5/21/15,,2:44:32 AM,E055410,,,,Response below,,,,,,,,,,,,,,,
5/21/15,,10:16:35 AM,E041588,,,,Same redemptions as the others on the VFF,,,,,,,,,,,,,,,
5/22/15,,3:55:16 PM,E030232,,,,MR are the cashback redemption fulfilled by MasterCard since CASH_BACK_RDMPTN_ACCT_NUM is CC,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2935361,MIssing promo points - B3_Calvado_Nov2014_10xmore points,,,,,SUBMITTED,,3,5/21/15,3:12:27 AM,,E043587,,,GIS,5/21/15,3:28:43 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/21/15,,3:25:39 AM,E041890,,,,Merch DBA Name,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2935981,Fuel Rewards Network (ICA 14857),,,,,SUBMITTED,,3,5/21/15,9:49:19 AM,,E040220,,,MRSOWN,5/21/15,10:35:24 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
Y,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
14857 - FUEL REWARDS NETWORK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Consulting,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/21/15,,10:23:45 AM,E040220,,,,Question,,,,,,,,,,,,,,,
5/21/15,,10:16:55 AM,E034210,,,,more information needed,,,,,,,,,,,,,,,
5/21/15,,10:34:17 AM,E034210,,,,lots missing,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2936083,SVB Points Transfer Issue (ICA 10204),,,,,SUBMITTED,,3,5/21/15,10:01:47 AM,,E040220,,,MRSOWN,5/26/15,2:15:28 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/26/15,,1:26:45 PM,E040220,,,,Update,,,,,,,,,,,,,,,
5/26/15,,2:09:20 PM,E055376,,,,The points were transferred property,,,,,,,,,,,,,,,
5/26/15,,1:19:30 PM,E055376,,,,Points can not be transfered,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2936143,Banco Popular - Cash Deposit Issue (ICA 4006),,,,,SUBMITTED,,3,5/21/15,10:18:23 AM,,E040220,,,MRSOWN,5/21/15,11:46:39 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/21/15,,11:34:22 AM,E033372,,,,Please explain what you are looking for?,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2936357,Santander Brasil | MTF | number of accounts in MTF environment,,,,,SUBMITTED,,3,5/21/15,11:41:17 AM,,E030485,,,CISLAC,5/22/15,12:45:50 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/22/15,,12:22:50 PM,E050447,,,,Response below,,,,,,,,,,,,,,,
5/22/15,,2:06:18 PM,E050447,,,,Number of the customers,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2936912,Please process Citizens Point Adjustments,,,,,SUBMITTED,,3,5/21/15,5:37:26 PM,,E028265,,,CHDRSL,5/25/15,3:07:02 PM,,,Production Servers,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/25/15,,3:02:19 PM,E047589,,,,A good portion of the records were not processed.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2937174,Prod MRS Issue,,,,,SUBMITTED,,1,5/22/15,3:58:09 AM,,E034571,,,CISEUR,5/22/15,10:37:22 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/22/15,,10:36:38 AM,E034210,,,,firewall rule updated,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2938047,Member Impl -- USAA Manual File Processing,,,,,SUBMITTED,,3,5/22/15,9:37:45 AM,,E041588,,,MRSOWN,5/24/15,12:10:33 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/23/15,,11:56:13 PM,E046571,,,,File processed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2938933,CIS-2014-10291 ? Projeto Santander SME | Product level capping,,,,,SUBMITTED,,1,5/22/15,3:10:24 PM,,E030485,,,CISLAC,5/26/15,7:37:21 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/25/15,,11:56:23 AM,E047589,,,,Please remove DUPs records via SM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2940030,UNB - 5022 file processing failure,,,,,SUBMITTED,,3,5/25/15,5:45:10 AM,,E049704,,,CISMEA,5/26/15,1:57:56 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/26/15,,1:52:18 AM,E055410,,,,Response Below,,,,,,,,,,,,,,,
5/25/15,,6:55:36 AM,E055410,,,,Provided the reason for transactions not scoring in MRS side,,,,,,,,,,,,,,,
5/26/15,,1:03:45 AM,E049704,,,,"Details corrected and resent, still dont see transactions",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2940645,GCO Transaction Feed Issue - UkrgasBank (ICA - 5282) - PRODUCTION,,,,,REWORK,,3,5/26/15,3:21:36 AM,,E047959,,,,5/26/15,9:17:13 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5282 - JOINT STOCK BANK UKRGASBANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Transaction Research,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/26/15,,9:16:28 AM,E047959,,,,,,,,,,,,,,,,,,,
5/26/15,,9:11:42 AM,E041890,,,,Analysis below,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2940652,Acacia PROD - Exception File to be sent to PP,,,,,SUBMITTED,,3,5/26/15,3:32:46 AM,,E028931,,,CHDRSL,7/8/15,10:42:52 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
91000 - MasterCard Asia Rewards - Pinpoint,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Execute Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
7/7/15,,3:32:39 AM,E028931,,,,Exception Report file only be sent for an exception?,,,,,,,,,,,,,,,
7/8/15,,10:41:39 AM,E020147,,,,Please contact GFT SUPPORT,,,,,,,,,,,,,,,
7/8/15,,6:31:51 AM,E055410,,,,Clarification provided on Exception Report files,,,,,,,,,,,,,,,
7/8/15,,6:45:09 AM,E028931,,,,GFT report emailed,,,,,,,,,,,,,,,
6/22/15,,4:24:16 AM,E055410,,,,Exception Detail added,,,,,,,,,,,,,,,
6/18/15,,11:12:34 AM,E020147,,,,MRS BATCH  make sure exception detail file enabled for member in PROD,,,,,,,,,,,,,,,
6/17/15,,10:00:00 AM,E028931,,,,"CCM setup is done, pls review and complete the rest",,,,,,,,,,,,,,,
5/28/15,,1:26:19 PM,E020147,,,,Back end configuration is complete--PLEASE CONFIGURE IN SYSTEM MAINTENANCE`,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2941501,Member Impl -- Defense Mobile- Adding member in the drop down,,,,,SUBMITTED,,3,5/26/15,10:52:24 AM,,E054112,,,MRSOWN,5/29/15,11:44:44 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
,,,,,,,,,,,,,MRSIMACCOMP,,,,,,,,,
,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/29/15,,11:43:16 AM,E020147,,,,Member has been added to System Maintenance Drop Down,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2942335,Please process these Citizens Point Adjustments,,,,,SUBMITTED,,3,5/26/15,6:44:30 PM,,E028265,,,CHDRSL,5/29/15,8:09:43 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
5548 - CHARTER ONE BANK  F.S.B.,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Data Update,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
5/29/15,,8:07:41 AM,E041890,,,,Adjustments have been made,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2942499,UkrgasBank (ICA5282) - GCO feed deactivation,,,,,SUBMITTED,,3,5/27/15,2:39:57 AM,,E047959,,,MRSOWN,5/27/15,4:28:59 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,BATCH JOB NAME,,,,,,,,,
,,,,,,,,,,,,,BATCH MEMBER,,,,,,,,,
5282 - JOINT STOCK BANK UKRGASBANK,,,,,,,,,,,,,MRSCUSTOMER,,,,,,,,,
Batch Processing,,,,,,,,,,,,,MRSREQUEST,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
